"","date","95% lower bound","median","95% upper bound"
"321",2019-11-27,0.119660558349638,0.174487823637663,0.229735745592765
"322",2019-11-28,0.0925761661941133,0.142216313007946,0.188762510501202
"323",2019-11-29,-0.00394861975208759,0.0473658257476866,0.0990139305819609
"324",2019-12-01,0.0861461997970296,0.130388011389337,0.174977152879478
"325",2019-12-02,0.279668777553349,0.317885561356795,0.354192091872715
"326",2019-12-03,0.233265904570813,0.269118050070432,0.307326765743925
"327",2019-12-04,0.257893803470246,0.300581607418923,0.345305486230355
"328",2019-12-05,0.168302531362645,0.226334231823474,0.280592632979035
"329",2019-12-06,0.207960783658005,0.259365725050485,0.309391080363855
"330",2019-12-07,0.266523433526583,0.313257406729171,0.358920538913853
"331",2019-12-08,0.113862462534603,0.174293039214308,0.23263503926104
"332",2019-12-09,0.157029428399139,0.223962931055235,0.285906686807064
"333",2019-12-10,0.135376147008468,0.194491978306571,0.256099203534477
"334",2019-12-11,0.205667325908695,0.26242069358188,0.319800626561863
"335",2019-12-12,0.281621739198923,0.323466096069035,0.368449069561349
"336",2019-12-13,0.248500320023106,0.292271468086632,0.338601906441437
"337",2019-12-14,0.170425012393152,0.229369269946915,0.286377437095428
"338",2019-12-15,0.312351906734795,0.359365658951869,0.407962596336908
"339",2019-12-16,0.216946536206843,0.287815719065645,0.35607123912177
"340",2019-12-17,0.0667524917299676,0.134187734364742,0.194861701458965
"341",2019-12-18,-0.0274687951354798,0.0563789990105714,0.131506401268809
"342",2019-12-19,-0.0652763713940386,0.00535094703452636,0.0744832900553982
"343",2019-12-20,-0.0244030435027758,0.0385232082353419,0.0979500672165383
"344",2019-12-21,0.0566585279286005,0.108553486880287,0.157967277386269
"345",2019-12-22,0.0732132791488362,0.135970922698224,0.195328382300419
"346",2019-12-23,0.0839220959970931,0.153219615538451,0.229566244140272
"347",2019-12-24,0.0179364821522991,0.0900923766979047,0.154690202597256
"348",2019-12-25,0.106506146683356,0.194873630899333,0.27776617389743
"349",2019-12-26,0.0934040363464922,0.219040457657174,0.333115726959003
"350",2019-12-27,0.224132230624315,0.321541364479029,0.410345233404733
"351",2019-12-28,0.278173148054159,0.360463283861154,0.430440424004188
"352",2019-12-29,0.368839683193724,0.43150049040433,0.492875284562045
"353",2019-12-30,0.304250682062892,0.367075332014764,0.426492462910531
"354",2020-01-01,0.180080011202961,0.275399449527727,0.368509854877879
